"Timestamp","Level","Temperature","Relative.Humidity","altitude..ft.","RH_ice","contrailPresent"
"2022-10-13 06:00:00",225,218.270568847656,65.9338478446007,36195.497,109.185769912221,1
"2022-10-13 06:00:00",250,223.780288696289,63.7685431540012,33984.704,101.022634624307,1
"2022-10-13 22:00:00",250,225.598968505859,66.0466580092907,33984.704,103.050975430679,1
"2022-10-16 22:00:00",225,216.48356628418,60.9182221889496,36195.497,102.272479203843,1
"2022-10-16 23:00:00",275,224.985366821289,65.7230278849602,31946.256,103.07710967114,1
"2022-10-16 23:00:00",250,221.158813476562,69.8750968575478,33984.704,113.096134501447,1
"2022-10-17 02:00:00",225,215.444946289062,61.0435481667519,36195.497,103.285431018596,1
"2022-10-17 03:00:00",275,225.515747070312,64.7492768764496,31946.256,101.097683489058,1
"2022-10-17 04:00:00",250,220.091217041016,70.309077501297,33984.704,114.775802499638,1
"2022-10-17 04:00:00",225,214.918121337891,77.3306418061256,36195.497,131.355386082123,1
"2022-10-17 05:00:00",275,224.668014526367,85.8798505067825,31946.256,135.048922420753,1
"2022-10-17 06:00:00",275,223.901702880859,81.4678206443787,31946.256,128.931970590336,1
"2022-10-17 06:00:00",250,220.163269042969,64.424727410078,33984.704,105.109607857398,1
"2022-10-17 19:00:00",250,220.417755126953,64.603643655777,33984.704,105.187759079598,1
"2022-10-17 19:00:00",225,215.604644775391,63.1749933958054,36195.497,106.764583999401,1
"2022-10-22 19:00:00",200,215.107650756836,59.174779355526,38615.046,100.374665032692,1
"2022-10-22 21:00:00",225,220.994750976562,67.0788352489471,36195.497,108.713790522231,1
"2022-10-22 22:00:00",225,220.825042724609,61.8231767117977,36195.497,100.332769991787,1
"2022-10-22 23:00:00",200,216.278213500977,60.5001145601273,38615.046,101.728333864576,1
"2022-10-23 06:00:00",225,218.519134521484,62.2674587965012,36195.497,102.914974917328,1
"2022-10-23 19:00:00",275,229.317474365234,75.3304023593664,31946.256,113.845663683839,1
"2022-10-23 19:00:00",250,223.982116699219,70.0629975944757,33984.704,110.808497157378,1
"2022-10-23 20:00:00",275,229.147399902344,66.3868064135313,31946.256,100.477957578027,1
"2022-10-23 21:00:00",275,229.127014160156,70.699471116066,31946.256,107.024247049581,1
"2022-10-28 19:00:00",275,228.194671630859,67.0109391445294,31946.256,102.263382125165,1
"2022-10-28 20:00:00",275,227.974517822266,65.6253326686565,31946.256,100.339203719154,1
"2022-10-28 23:00:00",250,224.097183227539,75.125097396427,33984.704,118.700835347416,1
"2022-10-29 00:00:00",275,228.110946655273,66.3445513695478,31946.256,101.319610250476,1
"2022-10-29 01:00:00",275,227.621688842773,66.3538072630763,31946.256,101.761521369099,1
"2022-10-30 19:00:00",225,217.614242553711,65.161025762558,36195.497,108.455137591096,1
"2022-10-30 20:00:00",250,223.914764404297,64.1937645971775,33984.704,101.582816734381,1
"2022-10-30 20:00:00",275,229.545776367188,67.0024257898331,31946.256,101.058430355289,1
"2022-10-30 20:00:00",225,217.54443359375,60.1765706539154,36195.497,100.212740486748,1
"2022-10-30 22:00:00",250,223.273941040039,64.7624621391296,33984.704,103.027928697827,1
"2022-10-30 22:00:00",275,228.929092407227,71.0266766548157,31946.256,107.704641076204,1
"2022-10-31 13:00:00",250,222.869537353516,62.7885630428791,33984.704,100.220919691343,1
"2022-10-31 15:00:00",200,212.605499267578,61.8033906817436,38615.046,106.75251204049,1
"2022-10-31 16:00:00",225,217.07502746582,77.1738030910492,36195.497,128.981661262307,1
"2022-10-31 16:00:00",200,211.32112121582,63.5298708677292,38615.046,110.725432790272,1
"2022-10-31 16:00:00",250,222.472290039062,72.3687454462051,33984.704,115.889326561811,1
"2022-10-31 17:00:00",275,227.676605224609,68.0495777875185,31946.256,104.312941677517,1
"2022-10-31 18:00:00",275,227.751617431641,65.2887261509895,31946.256,100.016304902837,1
"2022-10-31 19:00:00",225,216.400894165039,65.8829879164696,36195.497,110.676780420869,1
"2022-10-31 20:00:00",225,216.566650390625,61.3663815259933,36195.497,102.960042628871,1
"2022-10-31 21:00:00",275,227.620529174805,66.9995035529137,31946.256,102.752797983023,1
"2022-10-31 21:00:00",250,221.779266357422,62.6517567634583,33984.704,100.897104055958,1
"2022-10-31 21:00:00",225,215.874404907227,60.3258597254753,36195.497,101.743980711273,1
"2022-10-31 22:00:00",275,227.481170654297,67.1190005540848,31946.256,103.059329831393,1
"2022-10-31 22:00:00",250,221.643707275391,63.0427933335304,33984.704,101.638558481741,1
"2022-10-31 22:00:00",225,215.926910400391,62.1735211610794,36195.497,104.818894510397,1
"2022-10-31 23:00:00",275,227.379547119141,70.8816350698471,31946.256,108.931680398713,1
"2022-10-31 23:00:00",250,221.41047668457,69.5341345369816,33984.704,112.315859712065,1
"2022-10-31 23:00:00",225,215.672149658203,68.5000959634781,36195.497,115.705533354258,1
"2022-11-01 00:00:00",275,226.890914916992,68.1764165759087,31946.256,105.213324454733,1
"2022-11-01 01:00:00",250,221.294830322266,66.372150182724,33984.704,107.308638726035,1
"2022-11-01 01:00:00",275,226.743530273438,71.2317225933075,31946.256,110.066794573718,1
"2022-11-01 02:00:00",275,226.821655273438,73.6142398715019,31946.256,113.672447387442,1
"2022-11-02 15:00:00",275,226.688262939453,65.8869300484657,31946.256,101.856047647844,1
"2022-11-02 16:00:00",275,226.777374267578,64.8181288689375,31946.256,100.127639164071,1
"2022-11-03 03:00:00",275,224.513916015625,66.1898145675659,31946.256,104.219900896231,1
"2022-11-03 03:00:00",250,219.057067871094,63.0487895607948,33984.704,103.768657512816,1
"2022-11-03 05:00:00",275,224.466979980469,69.522353798151,31946.256,109.510119283768,1
"2022-11-05 11:00:00",275,231.464172363281,67.4324784986675,31946.256,100.007633608503,1
"2022-11-05 12:00:00",275,231.498062133789,69.0183511823416,31946.256,102.328935704542,1
"2022-11-05 14:00:00",275,231.524047851562,77.0371479839087,31946.256,114.191626054845,1
"2022-11-05 14:00:00",250,226.831008911133,69.6498306840658,33984.704,107.542163794009,1
"2022-11-05 14:00:00",200,216.389434814453,59.7977454662323,38615.046,100.462890512146,1
"2022-11-05 15:00:00",250,226.900497436523,66.1375831747428,33984.704,102.058539889108,1
"2022-11-06 00:00:00",250,228.409790039062,71.7650609575212,33984.704,109.315131038184,1
"2022-11-06 01:00:00",225,222.668701171875,64.8124346584082,36195.497,103.622028804376,1
"2022-11-06 01:00:00",250,228.247756958008,65.6437237747014,33984.704,100.131007015265,1
"2022-11-06 02:00:00",250,228.076477050781,74.2998108267784,33984.704,113.50241124255,1
"2022-11-06 02:00:00",225,222.175933837891,73.240291967988,36195.497,117.569256248226,1
"2022-11-06 04:00:00",250,228.211547851562,69.1504073143005,33984.704,105.512985681667,1
"2022-11-06 05:00:00",225,222.628631591797,66.1289139389992,36195.497,105.761547056892,1
"2022-11-06 05:00:00",250,228.002227783203,69.9707039743662,33984.704,106.957601632239,1
"2022-11-06 12:00:00",250,226.490203857422,69.3895830968395,33984.704,107.452000486618,1
"2022-11-06 12:00:00",275,231.287414550781,74.694934502244,31946.256,110.951589254415,1
"2022-11-06 14:00:00",250,226.514007568359,68.5074744820595,33984.704,106.064535616583,1
"2022-11-06 14:00:00",225,220.331878662109,61.3810870796442,36195.497,100.00934501465,1
"2022-11-06 14:00:00",275,231.151519775391,70.3026803731918,31946.256,104.55269656362,1
"2022-11-10 22:00:00",200,215.781341552734,59.8382433056831,38615.046,100.991994441156,1
"2022-11-10 23:00:00",250,227.859466552734,71.8828539410606,33984.704,110.015743182279,1
"2022-11-10 23:00:00",225,222.419830322266,70.3756442825543,36195.497,112.745995825642,1
"2022-11-10 23:00:00",200,215.848693847656,64.9951746165752,38615.046,109.640258478368,1
"2022-11-11 03:00:00",250,227.165618896484,69.8900242932141,33984.704,107.604813255686,1
"2022-11-11 03:00:00",225,221.773422241211,69.7817903272808,36195.497,112.384951071859,1
"2022-11-11 03:00:00",200,215.614547729492,62.1689768284559,38615.046,105.05666396697,1
"2022-11-11 04:00:00",225,222.261383056641,65.0695723518729,36195.497,104.380382027425,1
"2022-11-11 05:00:00",250,228.297775268555,68.5008721207269,33984.704,104.444079547095,1
"2022-11-11 05:00:00",225,222.933929443359,71.0078637003899,36195.497,113.280308591845,1
"2022-11-11 05:00:00",200,216.611190795898,71.4579027295113,38615.046,119.851030803985,1
"2022-11-11 06:00:00",250,227.96598815918,73.1314993174747,33984.704,111.824130964832,1
"2022-11-11 06:00:00",225,222.149353027344,76.2849697805941,36195.497,122.483280138941,1
"2022-11-11 06:00:00",200,216.12663269043,72.7316248267889,38615.046,122.434918775492,1
"2022-11-11 10:00:00",250,228.181884765625,71.5220181494951,33984.704,109.15965307073,1
"2022-11-11 13:00:00",225,221.956787109375,69.6797045469284,36195.497,112.053440938559,1
"2022-11-11 13:00:00",250,227.960021972656,79.2004622593522,33984.704,121.110305044844,1
"2022-11-11 14:00:00",225,222.198486328125,74.4068673849106,36195.497,119.41993805505,1
"2022-11-11 15:00:00",250,228.008087158203,67.2884313650429,33984.704,102.852270134168,1
"2022-11-11 15:00:00",225,222.102951049805,63.0032111406326,36195.497,101.196330189184,1
"2022-11-11 16:00:00",225,223.294143676758,68.322814822197,36195.497,108.673826143754,1
"2022-11-11 16:00:00",200,218.896438598633,69.4104225039482,38615.046,114.382965932153,1
"2022-11-11 17:00:00",200,218.782196044922,68.7943785786629,38615.046,113.469228183084,1
"2022-11-11 18:00:00",225,224.058746337891,69.7852413654327,36195.497,110.298904881348,1
"2022-11-11 19:00:00",225,223.871963500977,70.34322732687,36195.497,111.353549669548,1
"2022-11-11 19:00:00",250,228.487411499023,71.2523985335138,33984.704,108.46137350695,1
"2022-11-11 20:00:00",250,228.799011230469,65.8769241053378,33984.704,100.008407845804,1
"2022-11-15 12:00:00",275,224.471527099609,65.6880085468292,31946.256,103.466411247837,1
"2022-11-15 12:00:00",250,219.675918579102,65.6919007301331,33984.704,107.592559771321,1
"2022-11-15 13:00:00",225,215.215423583984,60.6341499090195,36195.497,102.767955240549,1
"2022-11-15 13:00:00",275,224.255523681641,66.2138614654541,31946.256,104.482831043444,1
"2022-11-15 13:00:00",250,219.846206665039,63.3136394023895,33984.704,103.557519246138,1
"2022-11-15 14:00:00",225,215.453948974609,64.6355262994766,36195.497,109.355709009457,1
"2022-11-15 14:00:00",250,219.657196044922,62.8930766582489,33984.704,103.023810642421,1
"2022-11-15 14:00:00",275,224.744934082031,64.1468060016632,31946.256,100.808050005903,1
"2022-11-15 15:00:00",275,224.509460449219,65.5615167617798,31946.256,103.234451076302,1
"2022-11-15 15:00:00",250,219.353118896484,62.5950553417206,33984.704,102.782191377383,1
"2022-11-15 16:00:00",275,224.128402709961,63.8185050487518,31946.256,100.809742553998,1
"2022-11-15 17:00:00",275,224.188171386719,67.230996966362,31946.256,106.147382240115,1
"2022-11-15 17:00:00",250,218.875762939453,65.0172401666641,33984.704,107.16070151849,1
"2022-11-15 21:00:00",250,221.483840942383,63.1047739982605,33984.704,101.870292708622,1
"2022-11-15 22:00:00",275,224.979629516602,67.0325729846954,31946.256,105.136005803186,1
"2022-11-15 22:00:00",250,221.112976074219,81.1990206241608,33984.704,131.472993552867,1
"2022-11-15 23:00:00",250,221.579055786133,70.6278080940247,33984.704,113.926904370411,1
"2022-11-15 23:00:00",275,226.118057250977,65.9148660898209,31946.256,102.394547672748,1
"2022-11-16 00:00:00",250,221.589096069336,66.7890363931656,33984.704,107.725972610983,1
"2022-11-16 01:00:00",275,226.882385253906,74.9344255924225,31946.256,115.651052781208,1
"2022-11-16 02:00:00",225,216.683685302734,69.5302464962006,36195.497,116.553766232379,1
"2022-11-16 02:00:00",275,226.852142333984,90.4328401088715,31946.256,139.606784962327,1
"2022-11-16 03:00:00",225,217.64973449707,63.2765698432922,36195.497,105.289836137476,1
"2022-11-16 04:00:00",275,227.12028503418,65.5164241790771,31946.256,100.910230115544,1
"2022-11-16 09:00:00",225,217.009628295898,63.2168337106705,36195.497,105.707950967828,1
"2022-11-16 09:00:00",250,222.126220703125,68.5058981180191,33984.704,110.013931731424,1
"2022-11-16 09:00:00",275,227.756408691406,68.3993287086487,31946.256,104.777142486209,1
"2022-11-16 10:00:00",250,222.072280883789,76.6327260732651,33984.704,123.11894051733,1
"2022-11-16 10:00:00",275,227.697570800781,78.6754360198975,31946.256,120.579543059686,1
"2022-11-16 10:00:00",225,217.193954467773,71.066087603569,36195.497,118.665806822465,1
"2022-11-20 01:00:00",250,221.332977294922,63.4801890254021,33984.704,102.601385261697,1
"2022-11-20 01:00:00",275,226.726760864258,64.8159822523594,31946.256,100.167559491071,1
"2022-11-20 01:00:00",225,216.244674682617,60.5157845020294,36195.497,101.780436246763,1
"2022-11-25 08:00:00",275,226.091369628906,65.0050741732121,31946.256,101.004103733787,1
"2022-11-25 09:00:00",200,212.799774169922,58.0909556150436,38615.046,100.20175078546,1
"2022-11-25 09:00:00",275,228.292007446289,72.3731834292412,31946.256,110.353736970709,1
"2022-11-25 10:00:00",250,223.238433837891,64.2090479135513,33984.704,102.177453533542,1
"2022-11-25 10:00:00",225,219.476654052734,72.8914776444435,36195.497,119.572505331549,1
"2022-11-25 10:00:00",200,212.895782470703,75.5504066944122,38615.046,130.228716028977,1
"2022-11-25 11:00:00",225,218.480621337891,72.6345924735069,36195.497,120.085702149013,1
"2022-11-25 11:00:00",200,212.586807250977,62.7727771401405,38615.046,108.441286443186,1
"2022-11-25 12:00:00",275,227.089630126953,70.6506694555283,31946.256,108.846682790505,1
"2022-11-26 22:00:00",225,218.585754394531,62.4090638160706,36195.497,103.09543351516,1
"2022-11-27 00:00:00",275,229.033401489258,66.6297369599342,31946.256,100.945630832073,1
"2022-11-27 00:00:00",225,217.014892578125,59.9208583086729,36195.497,100.192564466593,1
"2022-11-27 01:00:00",275,229.081314086914,66.8870769441128,31946.256,101.293317246365,1
"2022-11-27 02:00:00",275,229.199981689453,69.0137939155102,31946.256,104.406196217804,1
"2022-11-27 02:00:00",225,216.824371337891,63.3982141017914,36195.497,106.161018311996,1
"2022-11-27 02:00:00",250,223.249206542969,65.5661134421825,33984.704,104.327713762116,1
"2022-11-27 03:00:00",250,223.516571044922,65.4061843007803,33984.704,103.843613562464,1
"2022-11-27 03:00:00",275,229.375228881836,69.71521961689,31946.256,105.306536455614,1
"2022-11-27 04:00:00",275,229.190338134766,66.8951572775841,31946.256,101.209548795464,1
"2022-11-27 08:00:00",200,212.315521240234,60.4152634739876,38615.046,104.56887747813,1
"2022-11-27 08:00:00",225,218.931869506836,62.6672042012215,36195.497,103.241993540603,1
"2022-11-27 08:00:00",250,225.449981689453,64.0633916631341,33984.704,100.082255811144,1
"2022-11-27 08:00:00",275,230.965347290039,68.0734586119652,31946.256,101.403773985214,1
"2022-11-27 09:00:00",275,231.349304199219,67.8817322636023,31946.256,100.776174657019,1
"2022-11-27 10:00:00",275,230.904296875,68.1431286334991,31946.256,101.56216877696,1
"2022-11-27 10:00:00",250,225.158889770508,65.555521517992,33984.704,102.664626892511,1
"2022-11-27 10:00:00",225,219.100799560547,64.101113319397,36195.497,105.464387342581,1
"2022-11-27 11:00:00",225,219.502410888672,61.5788667723536,36195.497,100.99454823286,1
"2022-11-27 11:00:00",250,225.744033813477,64.3204918950796,33984.704,100.234762805637,1
"2022-11-27 11:00:00",275,231.904678344727,68.2690885197371,31946.256,100.854231491692,1
"2022-11-27 12:00:00",275,231.705184936523,68.3796361195855,31946.256,101.19628872523,1
"2022-11-27 12:00:00",200,213.516967773438,79.7654630243778,38615.046,136.883608614114,1
"2022-11-27 12:00:00",225,219.190994262695,65.9954752326012,36195.497,108.504179496231,1
"2022-11-27 13:00:00",200,213.607391357422,65.51350492239,38615.046,112.352856875892,1
"2022-11-27 13:00:00",225,218.925231933594,60.9166068285704,36195.497,100.363168674354,1
"2022-11-27 13:00:00",275,231.495254516602,68.3573489189148,31946.256,101.351427985411,1
"2022-11-27 13:00:00",250,225.53874206543,65.0478891432285,33984.704,101.544225702682,1
"2022-11-27 14:00:00",275,231.286895751953,68.0422179959714,31946.256,101.070130963601,1
"2022-11-27 14:00:00",225,219.160797119141,61.3794316649437,36195.497,100.938840870203,1
"2022-11-27 15:00:00",225,219.708358764648,63.5474794209003,36195.497,104.053620271115,1
"2022-11-27 15:00:00",250,225.600875854492,65.125339448452,33984.704,101.61182846014,1
"2022-11-27 15:00:00",275,231.449035644531,68.9233675003052,31946.256,102.232419409128,1
"2022-11-27 16:00:00",225,218.946304321289,76.3686724901199,36195.497,125.800437803223,1
"2022-11-27 16:00:00",275,230.947387695312,70.4236217737198,31946.256,104.921233293387,1
"2022-11-27 16:00:00",250,225.445190429688,68.0332172513008,33984.704,106.288360992128,1
"2022-11-30 04:00:00",275,226.375549316406,65.3896211385727,31946.256,101.35673421874,1
"2022-11-30 05:00:00",275,227.097930908203,65.4383281469345,31946.256,100.809223866458,1
"2022-12-03 04:00:00",250,219.153106689453,63.959300994873,33984.704,105.187811796064,1
"2022-12-03 04:00:00",275,224.588684082031,69.3028752803802,31946.256,109.053425104217,1
"2022-12-05 10:00:00",250,218.621841430664,61.6496675014496,33984.704,101.812282317786,1
"2022-12-05 21:00:00",200,210.637390136719,58.6911917924881,38615.046,102.773032016936,1
"2022-12-05 23:00:00",200,210.459030151367,63.2834489345551,38615.046,110.948865300982,1
"2022-12-05 23:00:00",225,215.032333374023,64.625094294548,36195.497,109.68085209825,1
"2022-12-06 04:00:00",200,210.504089355469,58.3844544887543,38615.046,102.328624660661,1
"2022-12-06 19:00:00",225,215.908294677734,63.0310115814209,36195.497,106.279393039335,1
"2022-12-06 22:00:00",225,216.223571777344,62.6998623609543,36195.497,105.470584368132,1
"2022-12-07 02:00:00",225,216.515243530273,59.9803348779678,36195.497,100.673754386559,1
"2022-12-07 03:00:00",225,216.925231933594,70.2846604585648,36195.497,117.602078644481,1
"2022-12-07 04:00:00",225,216.635391235352,61.1664210557938,36195.497,102.571057842482,1
"2022-12-07 18:00:00",275,228.148803710938,65.7886964678764,31946.256,100.437910231733,1
"2022-12-07 19:00:00",225,216.877578735352,63.803838133812,36195.497,106.796969890522,1
"2022-12-07 19:00:00",250,223.133285522461,64.7583694458008,33984.704,103.140975204626,1
"2022-12-07 19:00:00",275,228.075500488281,68.5664792954922,31946.256,104.744900329178,1
"2022-12-07 20:00:00",200,210.307067871094,59.9262946248055,38615.046,105.17126774256,1
"2022-12-07 20:00:00",225,216.460998535156,69.0503368377686,36195.497,115.944875371377,1
"2022-12-07 20:00:00",250,222.480606079102,66.8464945554733,33984.704,107.03886190561,1
"2022-12-07 20:00:00",275,228.361206054688,68.5067160129547,31946.256,104.395745879448,1
"2022-12-07 21:00:00",275,227.951141357422,66.501642614603,31946.256,101.699539404793,1
"2022-12-07 22:00:00",275,227.853454589844,66.0903173387051,31946.256,101.15557931074,1
"2022-12-07 22:00:00",250,222.139434814453,63.4215172529221,33984.704,101.837932074482,1
"2022-12-07 22:00:00",225,215.602630615234,60.6610902883112,36195.497,102.517675715924,1
"2022-12-07 23:00:00",250,221.910308837891,63.7500969171524,33984.704,102.556669884454,1
"2022-12-07 23:00:00",275,228.056884765625,68.831311583519,31946.256,105.16635118685,1
"2022-12-07 23:00:00",225,216.062881469727,61.5156584456563,36195.497,103.603888680782,1
"2022-12-07 23:00:00",200,210.482604980469,58.0006369948387,38615.046,101.670747400803,1
"2022-12-08 00:00:00",275,228.13444519043,66.2100788354874,31946.256,101.093749025491,1
"2022-12-08 18:00:00",275,227.469207763672,65.5072328001261,31946.256,100.594833647911,1
"2022-12-08 22:00:00",275,227.370239257812,66.4665921330452,31946.256,102.154747052914,1
"2022-12-08 23:00:00",275,227.563873291016,65.6774203777313,31946.256,100.77424162596,1
"2022-12-10 21:00:00",250,219.012908935547,62.1703366041183,33984.704,102.358336032296,1
"2022-12-10 21:00:00",275,224.296661376953,73.9036045093089,31946.256,116.576951862251,1
"2022-12-10 22:00:00",275,223.975601196289,64.1288158267271,31946.256,101.428754071875,1
"2022-12-11 03:00:00",275,224.181854248047,65.0469180420041,31946.256,102.7044619936,1
"2022-12-11 03:00:00",250,218.356704711914,61.3842564225197,33984.704,101.5836446039,1
"2022-12-11 04:00:00",275,224.172988891602,72.7813079357147,31946.256,114.924999248688,1
"2022-12-11 05:00:00",225,214.005462646484,69.2607540488243,36195.497,118.437166430539,1
"2022-12-11 06:00:00",275,224.490631103516,77.8179386854172,31946.256,122.552932035538,1
"2022-12-14 20:00:00",275,226.367370605469,64.5170894861221,31946.256,100.011226327632,1
"2022-12-15 00:00:00",225,215.845809936523,59.3842347860336,36195.497,100.177338695067,1
"2022-12-15 00:00:00",250,221.388977050781,67.9714206755161,33984.704,109.810749560687,1
"2022-12-15 00:00:00",275,226.339904785156,67.3002091944218,31946.256,104.349841531807,1
"2022-12-15 02:00:00",275,226.214294433594,69.0716802477837,31946.256,107.210863959072,1
"2022-12-15 03:00:00",250,221.268890380859,65.582622885704,33984.704,106.054358202289,1
"2022-12-15 03:00:00",225,215.145706176758,59.9881010651589,36195.497,101.725563457906,1
"2022-12-15 03:00:00",275,226.527145385742,66.5997340679169,31946.256,103.099405421665,1
"2022-12-15 06:00:00",275,226.756866455078,64.8830227255821,31946.256,100.245420656021,1
"2022-12-15 06:00:00",200,210.154388427734,57.1141958534718,38615.046,100.33935907935,1
