"temperature","humidity","pressure","image"
66,23,29.79,1
65,23,29.77,0
66,24,29.76,0
65,25,29.77,0
63,28,29.77,0
62,30,29.77,0
56,40,29.77,0
53,45,29.78,0
53,45,29.8,0
52,54,29.81,0
51,63,29.82,0
44,76,29.83,0
40,83,29.85,0
41,86,29.85,0
41,89,29.84,1
42,85,29.84,1
38,89,29.84,1
37,89,29.86,1
34,89,29.87,1
35,92,29.89,1
46,79,29.91,1
51,74,29.93,1
57,53,29.92,1
63,43,29.92,1
66,37,29.91,1
69,30,29.88,1
70,30,29.87,0
70,32,29.86,0
69,31,29.87,0
66,33,29.88,0
56,51,29.87,0
55,57,29.89,0
55,62,29.9,0
47,77,29.9,0
45,80,29.92,0
45,80,29.91,0
44,82,29.91,0
42,85,29.9,0
40,93,29.91,1
41,89,29.9,1
40,89,29.92,1
43,89,29.91,1
43,86,29.91,1
44,85,29.9,1
49,74,29.93,1
50,74,29.93,1
55,64,29.93,1
51,74,29.93,1
58,60,29.92,1
57,59,29.93,1
59,58,29.93,1
61,58,29.92,1
62,67,29.91,1
63,67,29.88,1
62,67,29.9,1
65,63,29.87,0
66,60,29.86,0
66,59,29.85,0
65,61,29.84,0
63,60,29.85,0
62,62,29.86,0
62,62,29.86,0
60,72,29.86,0
60,72,29.86,0
59,78,29.86,0
58,81,29.86,0
58,84,29.86,0
57,87,29.86,0
57,87,29.84,0
57,87,29.84,0
57,89,29.84,0
57,89,29.83,1
58,87,29.82,1
58,87,29.82,1
58,87,29.81,1
57,89,29.83,1
57,89,29.82,1
58,87,29.83,1
57,88,29.83,1
58,87,29.83,1
59,83,29.84,1
60,80,29.85,1
62,75,29.84,1
63,72,29.85,1
64,70,29.84,1
66,68,29.81,1
68,63,29.81,1
67,66,29.79,1
67,66,29.81,1
67,66,29.78,0
67,66,29.77,0
67,66,29.77,0
66,70,29.77,0
62,78,29.77,0
61,81,29.79,0
61,83,29.8,0
61,83,29.79,0
60,86,29.79,0
57,93,29.78,0
56,93,29.78,0
57,93,29.78,0
58,90,29.77,0
59,90,29.76,0
60,86,29.76,1
60,86,29.76,1
58,93,29.75,1
59,90,29.75,1
59,90,29.76,1
59,90,29.76,1
59,90,29.76,1
61,83,29.77,1
62,80,29.76,1
59,90,29.75,1
62,80,29.77,1
63,78,29.77,1
63,78,29.75,1
63,78,29.74,1
64,78,29.71,1
64,78,29.71,0
65,75,29.69,0
65,75,29.67,0
65,75,29.65,0
62,80,29.65,0
61,87,29.65,0
61,87,29.65,0
61,83,29.65,0
61,83,29.64,0
61,83,29.64,0
60,83,29.63,0
59,87,29.63,0
59,83,29.61,0
58,90,29.59,0
58,87,29.6,0
58,90,29.57,1
58,90,29.59,1
58,90,29.56,1
58,90,29.55,1
58,90,29.54,1
57,93,29.55,1
57,93,29.54,1
57,93,29.54,1
59,87,29.54,1
59,87,29.54,1
59,87,29.54,1
60,83,29.54,1
61,83,29.53,1
61,87,29.51,1
61,81,29.52,1
62,86,29.49,1
62,86,29.49,1
64,78,29.46,1
64,78,29.46,0
64,75,29.45,0
67,68,29.44,0
68,68,29.44,0
66,70,29.44,0
64,75,29.46,0
65,75,29.5,0
64,70,29.53,0
62,62,29.54,0
61,58,29.56,0
60,57,29.58,0
58,62,29.6,0
56,67,29.63,0
57,64,29.64,0
56,67,29.66,1
56,64,29.68,1
55,62,29.7,1
54,64,29.73,1
53,66,29.75,1
53,66,29.79,1
55,59,29.83,1
56,55,29.86,1
58,49,29.87,1
59,48,29.88,1
61,42,29.88,1
62,41,29.86,1
64,37,29.85,0
65,36,29.86,0
65,36,29.88,0
62,35,29.9,0
60,36,29.92,0
57,42,29.94,0
52,50,29.96,0
54,45,29.98,0
52,47,30.01,0
52,49,30.02,0
50,52,30.03,0
49,52,30.04,0
48,54,30.04,1
42,70,30.05,1
45,63,30.06,1
44,65,30.08,1
43,65,30.09,1
44,65,30.11,1
47,59,30.13,1
48,58,30.14,1
52,54,30.14,1
54,55,30.14,1
56,55,30.12,1
58,53,30.1,1
59,51,30.1,0
59,51,30.09,0
59,51,30.1,0
56,62,30.11,0
53,69,30.1,0
51,74,30.11,0
50,77,30.11,0
49,77,30.13,0
47,83,30.13,0
46,83,30.14,0
43,89,30.13,0
43,86,30.12,0
41,89,30.12,1
41,89,30.11,1
41,89,30.11,1
37,93,30.11,1
41,89,30.12,1
41,89,30.12,1
45,82,30.13,1
51,68,30.15,1
56,60,30.12,1
58,51,30.12,1
61,46,30.11,1
59,49,30.12,1
62,44,30.08,1
64,38,30.06,0
64,37,30.05,0
62,38,30.04,0
60,41,30.03,0
57,51,30.03,0
48,66,30.04,0
46,68,30.03,0
45,71,30.03,0
40,77,30.02,0
38,83,30.01,0
37,89,29.99,0
36,89,29.98,0
34,92,29.97,1
33,92,29.96,1
34,89,29.96,1
32,92,29.97,1
33,89,29.95,1
32,92,29.95,1
40,83,29.97,1
46,71,29.97,1
52,61,29.96,1
57,57,29.93,1
61,52,29.89,1
62,50,29.85,1
63,48,29.85,1
63,48,29.82,0
63,48,29.81,0
59,55,29.79,0
58,60,29.78,0
56,64,29.79,0
54,69,29.81,0
52,74,29.8,0
51,77,29.8,0
50,83,29.79,0
48,86,29.77,0
50,89,29.76,0
51,86,29.75,0
51,86,29.74,1
50,86,29.73,1
46,93,29.73,1
45,93,29.72,1
46,93,29.71,1
49,93,29.74,1
53,89,29.73,1
56,87,29.75,1
58,81,29.75,1
58,78,29.74,1
59,75,29.73,1
61,72,29.71,1
65,68,29.69,1
66,68,29.67,1
65,70,29.65,0
61,90,29.66,0
60,93,29.66,0
60,93,29.66,0
60,93,29.66,0
60,93,29.66,0
59,96,29.67,0
59,96,29.67,0
59,96,29.66,0
59,96,29.67,0
59,96,29.68,0
59,96,29.67,0
59,94,29.66,0
59,96,29.66,0
60,90,29.65,0
58,93,29.66,1
58,97,29.66,1
59,96,29.67,1
56,93,29.66,1
55,96,29.66,1
51,100,29.66,1
52,100,29.66,1
54,97,29.67,1
53,100,29.67,1
52,100,29.67,1
55,100,29.68,1
56,97,29.68,1
55,100,29.7,1
55,100,29.7,1
55,100,29.7,1
55,100,29.7,1
55,100,29.7,1
56,97,29.68,1
56,100,29.7,1
57,100,29.72,1
57,100,29.72,1
59,96,29.74,1
59,96,29.74,1
59,96,29.74,1
57,100,29.72,1
58,97,29.73,1
58,97,29.73,1
61,90,29.74,1
60,93,29.74,1
62,90,29.74,1
70,68,29.75,1
71,59,29.73,1
75,50,29.72,1
74,52,29.71,0
72,51,29.73,0
73,49,29.74,0
69,53,29.75,0
66,56,29.78,0
63,63,29.81,0
61,67,29.83,0
60,72,29.84,0
59,75,29.87,0
58,78,29.87,0
58,78,29.87,0
57,81,29.88,0
54,90,29.91,1
56,84,29.91,1
57,83,29.91,1
51,89,29.94,1
49,93,29.95,1
54,86,29.97,1
58,81,30,1
61,72,30.03,1
65,58,30.03,1
66,54,30.01,1
68,50,30,1
69,47,29.97,1
68,45,29.95,0
68,47,29.95,0
67,49,29.95,0
63,58,29.95,0
57,72,29.96,0
57,72,29.98,0
54,80,29.98,0
52,86,30,0
51,86,30.01,0
51,89,29.99,0
49,90,29.99,0
50,89,30,0
51,89,30,0
50,89,30,1
49,90,30,1
49,90,30,1
48,86,30,1
46,93,30.01,1
50,93,30.05,1
57,72,30.07,1
62,62,30.06,1
64,56,30.05,1
66,52,30.03,1
68,47,30.01,0
69,45,29.99,0
70,44,29.98,0
69,45,29.98,0
65,52,29.97,0
60,62,29.98,0
53,77,30,0
54,77,30,0
52,86,30,0
50,89,30,0
50,86,30.01,0
48,89,30,0
47,93,29.99,0
46,93,29.99,1
46,93,29.98,1
45,93,29.98,1
44,93,29.99,1
45,97,29.99,1
45,97,30.01,1
51,92,30.03,1
58,81,30.05,1
65,70,30.04,1
69,58,30.02,1
72,55,30,1
74,50,29.97,0
76,46,29.94,0
74,48,29.93,0
73,49,29.92,0
70,57,29.92,0
67,63,29.92,0
66,68,29.93,0
67,70,29.93,0
65,78,29.93,0
67,79,29.92,0
67,79,29.91,0
67,81,29.89,0
66,84,29.88,0
66,87,29.87,0
66,87,29.86,1
66,87,29.85,1
65,90,29.86,1
65,90,29.85,1
65,90,29.85,1
66,87,29.87,1
70,78,29.88,1
74,68,29.86,1
77,62,29.84,1
76,62,29.85,1
78,56,29.83,1
79,52,29.8,1
80,50,29.78,0
80,45,29.77,0
79,45,29.76,0
77,48,29.76,0
79,47,29.76,0
74,55,29.76,0
72,68,29.76,0
71,73,29.77,0
70,76,29.78,0
70,78,29.78,0
70,76,29.77,0
69,78,29.76,1
69,81,29.76,1
68,81,29.78,1
66,90,29.8,1
66,90,29.81,1
66,93,29.82,1
67,90,29.84,1
67,90,29.83,1
68,90,29.85,1
68,88,29.86,1
67,90,29.84,1
69,90,29.85,1
71,84,29.85,1
73,79,29.85,1
73,79,29.84,1
75,73,29.82,0
77,69,29.8,0
72,83,29.81,0
70,93,29.81,0
70,90,29.81,0
72,81,29.81,0
77,66,29.8,0
72,94,29.81,0
71,93,29.81,0
70,97,29.81,0
71,90,29.81,0
70,90,29.82,0
70,90,29.83,0
69,90,29.83,0
68,93,29.84,0
68,93,29.83,0
69,90,29.83,0
68,93,29.83,0
68,93,29.84,1
65,97,29.84,1
67,97,29.84,1
67,97,29.86,1
66,96,29.88,1
64,100,29.89,1
65,97,29.9,1
71,70,29.92,1
71,66,29.94,1
73,46,29.94,1
75,36,29.94,1
77,29,29.93,1
78,28,29.92,0
78,27,29.91,0
78,25,29.91,0
77,28,29.91,0
73,31,29.92,0
72,34,29.94,0
66,40,29.96,0
65,40,29.97,0
62,39,29.98,0
63,26,30.02,0
61,26,30.04,0
60,25,30.06,0
58,26,30.08,1
56,27,30.1,1
54,29,30.12,1
52,35,30.14,1
50,41,30.17,1
49,46,30.19,1
47,52,30.22,1
48,52,30.24,1
49,50,30.26,1
52,47,30.26,1
54,43,30.25,1
56,42,30.23,1
58,37,30.21,0
60,33,30.19,0
60,32,30.19,0
59,35,30.2,0
57,37,30.2,0
54,40,30.21,0
53,43,30.23,0
52,45,30.24,0
51,44,30.24,0
47,54,30.24,0
49,48,30.24,0
46,54,30.25,0
47,50,30.24,0
45,53,30.25,1
44,55,30.26,1
37,73,30.26,1
38,73,30.28,1
34,79,30.28,1
35,76,30.29,1
44,53,30.3,1
48,44,30.31,1
51,43,30.31,1
53,43,30.3,1
57,37,30.27,1
59,36,30.24,0
59,36,30.21,0
59,35,30.2,0
58,39,30.19,0
55,47,30.17,0
51,56,30.17,0
49,64,30.17,0
48,68,30.16,0
48,71,30.16,0
47,74,30.16,0
43,80,30.15,0
41,86,30.14,0
40,86,30.12,0
38,89,30.12,1
37,89,30.1,1
42,85,30.09,1
41,86,30.09,1
43,86,30.09,1
40,86,30.09,1
43,86,30.08,1
47,80,30.07,1
53,66,30.08,1
56,64,30.06,1
60,60,30.05,1
63,56,30.01,1
66,54,29.97,0
69,54,29.94,0
68,55,29.92,0
67,59,29.91,0
65,63,29.89,0
62,67,29.89,0
61,72,29.88,0
62,70,29.87,0
61,72,29.86,0
62,72,29.85,0
60,78,29.83,0
60,80,29.81,0
61,78,29.79,0
61,78,29.77,1
60,80,29.74,1
61,81,29.71,1
61,87,29.7,1
60,93,29.67,1
61,87,29.69,1
61,93,29.65,1
62,96,29.62,1
61,97,29.64,1
63,93,29.62,1
64,94,29.59,1
64,96,29.59,1
65,93,29.59,1
65,93,29.58,1
66,93,29.57,1
66,96,29.57,1
67,97,29.54,1
67,97,29.54,1
67,97,29.54,1
70,93,29.5,1
70,93,29.51,1
70,93,29.49,1
71,93,29.44,0
71,93,29.44,0
72,91,29.4,0
72,91,29.38,0
72,94,29.38,0
73,87,29.35,0
73,87,29.35,0
73,87,29.32,0
72,91,29.28,0
73,87,29.25,0
73,87,29.22,0
73,87,29.18,0
73,84,29.17,0
71,90,29.14,0
70,90,29.14,0
69,90,29.14,0
68,93,29.14,1
68,90,29.16,1
67,87,29.19,1
66,90,29.19,1
65,84,29.23,1
63,84,29.27,1
65,81,29.32,1
65,70,29.36,1
63,72,29.4,1
63,63,29.45,1
64,60,29.45,1
66,59,29.45,1
69,53,29.45,1
69,53,29.42,1
69,53,29.39,0
73,46,29.37,0
71,51,29.38,0
71,51,29.38,0
68,59,29.38,0
65,65,29.39,0
64,67,29.4,0
61,72,29.41,0
61,70,29.45,0
55,55,29.49,0
53,57,29.52,0
51,52,29.54,0
48,58,29.55,0
48,58,29.55,1
47,59,29.58,1
45,60,29.59,1
45,58,29.62,1
44,58,29.64,1
44,58,29.66,1
43,60,29.69,1
46,51,29.71,1
46,47,29.72,1
47,48,29.73,1
46,50,29.73,1
46,46,29.73,0
46,44,29.74,0
46,42,29.75,0
45,44,29.78,0
44,43,29.8,0
43,47,29.83,0
43,45,29.85,0
40,51,29.88,0
39,53,29.89,0
41,47,29.89,0
42,47,29.9,0
41,51,29.91,0
40,55,29.92,0
39,55,29.93,1
37,57,29.94,1
36,62,29.94,1
35,61,29.98,1
30,72,29.99,1
29,75,30.02,1
37,62,30.04,1
42,51,30.06,1
44,45,30.06,1
46,40,30.06,1
47,42,30.04,1
49,39,30.02,0
49,38,30.01,0
49,38,30,0
47,41,30,0
44,45,30.01,0
39,57,30.02,0
37,62,30.03,0
37,62,30.04,0
37,62,30.05,0
37,65,30.06,0
35,67,30.06,0
36,64,30.05,0
31,79,30.06,0
29,82,30.05,1
31,82,30.05,1
29,85,30.07,1
29,82,30.07,1
29,85,30.07,1
30,82,30.08,1
34,79,30.07,1
37,76,30.06,1
39,73,30.06,1
39,73,30.04,1
39,75,30.02,1
39,75,30.03,1
39,76,30.01,1
39,76,30.01,1
39,79,29.98,0
39,86,29.91,0
39,89,29.88,0
40,86,29.92,0
40,86,29.9,0
39,89,29.87,0
38,93,29.88,0
38,93,29.88,0
39,89,29.93,0
38,93,29.88,0
38,93,29.85,0
38,89,29.82,0
37,93,29.82,0
37,93,29.8,0
38,93,29.78,0
38,93,29.77,0
38,97,29.72,0
39,89,29.71,0
39,89,29.71,0
38,93,29.71,0
38,97,29.69,0
39,93,29.68,0
38,93,29.67,1
38,93,29.67,1
38,93,29.67,1
37,93,29.66,1
37,93,29.67,1
38,89,29.66,1
38,89,29.66,1
38,89,29.67,1
38,93,29.68,1
37,93,29.69,1
35,96,29.7,1
38,93,29.71,1
44,79,29.72,1
46,73,29.72,1
50,66,29.71,1
50,61,29.71,1
48,58,29.7,0
50,50,29.68,0
48,52,29.69,0
46,54,29.69,0
44,58,29.7,0
43,58,29.71,0
43,56,29.72,0
42,51,29.72,0
42,51,29.72,0
41,53,29.71,0
41,53,29.71,0
41,53,29.69,0
37,59,29.69,0
35,67,29.68,1
39,55,29.69,1
39,50,29.69,1
36,52,29.7,1
36,50,29.72,1
36,46,29.72,1
38,43,29.74,1
40,41,29.76,1
41,43,29.78,1
42,43,29.78,1
40,47,29.79,1
43,43,29.78,0
42,45,29.78,0
40,47,29.78,0
40,47,29.8,0
38,51,29.81,0
38,51,29.82,0
38,51,29.83,0
37,54,29.84,0
37,54,29.84,0
37,54,29.85,0
36,55,29.85,0
35,54,29.85,0
30,66,29.84,0
29,72,29.83,0
27,75,29.83,1
27,75,29.84,1
29,72,29.85,1
30,69,29.86,1
31,69,29.87,1
28,72,29.88,1
30,72,29.89,1
35,59,29.87,1
39,50,29.86,1
42,41,29.85,1
44,40,29.83,1
46,37,29.81,0
47,37,29.78,0
46,39,29.77,0
45,40,29.77,0
45,44,29.77,0
45,42,29.79,0
44,42,29.83,0
37,52,29.87,0
36,50,29.89,0
34,52,29.91,0
31,61,29.91,0
33,56,29.91,0
31,59,29.92,1
32,54,29.92,1
31,54,29.92,1
28,61,29.92,1
28,69,29.93,1
28,69,29.95,1
29,69,29.96,1
32,66,29.96,1
36,55,29.95,1
40,47,29.93,1
43,38,29.89,1
43,35,29.85,0
45,30,29.82,0
46,28,29.79,0
45,27,29.76,0
42,37,29.75,0
40,40,29.74,0
33,56,29.74,0
35,50,29.74,0
34,52,29.72,0
30,64,29.71,0
28,66,29.7,0
29,64,29.7,0
27,69,29.72,0
35,42,29.74,1
34,40,29.75,1
34,38,29.78,1
34,37,29.8,1
34,37,29.82,1
31,47,29.87,1
31,40,29.92,1
32,35,29.94,1
33,32,29.97,1
34,30,29.96,1
36,27,29.95,1
37,25,29.93,0
38,23,29.94,0
38,22,29.95,0
37,21,29.96,0
34,25,29.99,0
33,27,30.01,0
33,28,30.03,0
30,35,30.05,0
33,29,30.06,0
29,36,30.07,0
31,32,30.08,0
27,39,30.09,0
25,46,30.1,0
24,51,30.12,1
21,60,30.14,1
19,68,30.14,1
23,55,30.16,1
19,68,30.16,1
22,60,30.16,1
25,63,30.16,1
32,44,30.17,1
35,35,30.15,1
39,30,30.12,1
43,26,30.08,1
46,24,30.04,0
47,25,30.01,0
48,27,29.98,0
48,27,29.97,0
44,32,29.97,0
41,36,29.97,0
41,36,29.96,0
39,39,29.96,0
40,38,29.96,0
39,39,29.97,0
36,46,29.99,0
35,46,30,0
32,54,30.01,0
29,61,30.02,1
27,66,30.03,1
26,69,30.02,1
26,69,30.03,1
25,72,30.03,1
24,75,30.05,1
30,69,30.06,1
39,55,30.07,1
49,35,30.06,1
53,25,30.04,1
54,21,30.01,1
57,19,29.97,0
58,19,29.95,0
58,19,29.93,0
57,20,29.92,0
52,25,29.92,0
48,29,29.92,0
46,31,29.92,0
40,43,29.91,0
36,55,29.91,0
33,61,29.91,0
35,57,29.9,0
33,59,29.89,0
29,69,29.88,0
29,69,29.89,1
28,72,29.9,1
26,78,29.9,1
26,78,29.9,1
27,75,29.91,1
25,78,29.92,1
28,81,29.93,1
40,60,29.95,1
51,36,29.96,1
58,24,29.95,1
59,25,29.94,1
61,23,29.92,0
62,22,29.9,0
62,22,29.89,0
61,25,29.9,0
53,37,29.91,0
49,41,29.92,0
46,46,29.94,0
39,60,29.95,0
36,67,29.97,0
35,70,29.98,0
33,72,29.98,0
31,76,29.99,0
30,79,30,0
30,82,30,1
28,85,30,1
28,85,30,1
27,81,30.01,1
28,81,30.01,1
28,85,30.02,1
29,85,30.04,1
39,67,30.06,1
44,60,30.05,1
52,47,30.05,1
55,37,30.02,1
59,32,29.98,0
56,36,30.01,0
60,30,29.96,0
60,28,29.94,0
59,29,29.92,0
53,37,29.92,0
50,43,29.91,0
49,46,29.91,0
49,50,29.9,0
45,63,29.87,0
39,73,29.85,0
44,68,29.84,0
41,76,29.83,0
45,74,29.8,0
48,71,29.77,1
48,74,29.75,1
48,71,29.71,1
48,71,29.7,1
46,79,29.68,1
45,86,29.65,1
46,86,29.65,1
46,89,29.62,1
47,90,29.63,1
48,80,29.61,1
55,67,29.58,1
60,55,29.55,0
61,46,29.55,0
61,46,29.57,0
58,42,29.59,0
55,42,29.61,0
50,50,29.64,0
50,48,29.66,0
50,46,29.68,0
49,48,29.7,0
47,54,29.71,0
46,56,29.72,0
44,58,29.74,0
38,70,29.76,0
39,70,29.76,1
44,55,29.78,1
35,76,29.78,1
33,78,29.79,1
30,88,29.8,1
31,82,29.81,1
35,78,29.82,1
48,54,29.82,1
51,46,29.84,1
55,37,29.82,1
58,32,29.8,1
59,32,29.76,0
61,27,29.75,0
62,26,29.74,0
59,31,29.73,0
50,48,29.73,0
45,53,29.72,0
44,58,29.73,0
42,60,29.74,0
40,65,29.73,0
43,60,29.71,0
40,70,29.69,0
42,62,29.67,0
43,62,29.65,0
46,56,29.63,0
42,65,29.62,1
47,59,29.59,1
43,71,29.57,1
43,74,29.56,1
44,68,29.54,1
45,71,29.54,1
50,61,29.5,1
51,61,29.49,1
52,66,29.48,1
52,66,29.47,1
51,74,29.42,1
49,90,29.36,1
49,90,29.38,1
49,90,29.38,1
49,90,29.39,1
50,80,29.4,1
48,96,29.28,0
49,97,29.24,0
50,93,29.19,0
50,93,29.19,0
50,93,29.17,0
50,93,29.18,0
50,96,29.13,0
50,96,29.12,0
50,96,29.12,0
52,97,29.12,0
53,93,29.14,0
54,94,29.16,0
53,96,29.16,0
53,93,29.17,0
53,93,29.17,0
52,97,29.19,0
49,97,29.2,0
48,93,29.2,0
49,97,29.19,0
49,97,29.19,0
49,97,29.19,0
50,93,29.19,0
48,96,29.2,0
47,97,29.21,0
47,97,29.21,0
48,100,29.22,0
48,96,29.22,0
49,93,29.23,0
49,97,29.25,1
49,97,29.26,1
50,96,29.28,1
50,96,29.29,1
55,67,29.32,1
54,69,29.36,1
51,71,29.42,1
51,59,29.47,1
50,59,29.52,1
53,52,29.52,1
52,53,29.54,1
52,53,29.54,0
52,54,29.54,0
51,56,29.57,0
51,56,29.6,0
50,59,29.64,0
49,59,29.66,0
48,61,29.69,0
45,65,29.71,0
44,65,29.74,0
38,76,29.75,0
44,63,29.78,0
36,79,29.78,0
34,82,29.8,0
33,89,29.81,1
31,92,29.82,1
32,88,29.82,1
33,89,29.85,1
36,89,29.87,1
37,89,29.89,1
39,89,29.92,1
43,76,29.94,1
47,66,29.96,1
48,58,29.96,1
49,54,29.93,1
47,66,29.86,0
46,66,29.85,0
45,68,29.86,0
45,68,29.83,0
46,71,29.82,0
45,74,29.78,0
47,74,29.76,1
47,77,29.73,1
47,80,29.71,1
47,77,29.72,1
48,80,29.68,1
47,90,29.67,1
47,90,29.67,1
47,93,29.66,1
47,93,29.65,1
46,93,29.64,1
47,93,29.64,1
49,93,29.62,1
51,89,29.58,1
52,88,29.52,1
51,92,29.56,1
52,89,29.51,1
54,86,29.51,1
55,86,29.46,1
55,86,29.47,1
54,86,29.5,1
55,89,29.42,0
57,87,29.41,0
58,84,29.42,0
56,55,29.47,0
56,51,29.48,0
58,84,29.44,0
54,34,29.54,0
55,35,29.5,0
56,44,29.49,0
51,33,29.58,0
48,33,29.65,0
46,35,29.65,0
41,45,29.68,0
42,45,29.71,0
40,45,29.72,0
39,45,29.74,0
38,43,29.75,0
39,41,29.78,1
36,48,29.83,1
36,46,29.86,1
36,44,29.89,1
33,50,29.93,1
34,50,29.97,1
35,46,30,1
37,44,30.06,1
38,43,30.07,1
40,40,30.09,1
41,38,30.09,1
44,35,30.1,0
45,30,30.09,0
45,29,30.09,0
44,31,30.1,0
40,36,30.13,0
42,34,30.12,0
38,41,30.13,0
38,43,30.14,0
36,48,30.15,0
36,48,30.15,0
33,54,30.15,0
31,61,30.17,0
28,72,30.18,0
27,72,30.18,0
25,75,30.18,1
25,75,30.17,1
23,78,30.17,1
23,81,30.18,1
22,82,30.19,1
22,85,30.2,1
27,81,30.21,1
32,73,30.21,1
40,58,30.19,1
44,49,30.17,1
48,39,30.14,1
50,32,30.1,0
50,29,30.08,0
49,32,30.07,0
50,33,30.07,0
48,36,30.07,0
47,37,30.07,0
44,42,30.06,0
45,42,30.05,0
48,39,30.03,0
47,42,30.01,0
48,42,29.99,0
49,44,29.98,0
49,48,29.96,0
48,63,29.93,1
49,66,29.92,1
50,71,29.87,1
49,74,29.88,1
51,71,29.85,1
51,71,29.85,1
52,71,29.84,1
52,74,29.84,1
50,89,29.85,1
51,89,29.83,1
51,92,29.82,1
51,92,29.82,1
51,92,29.84,1
53,89,29.79,1
53,89,29.79,1
52,89,29.81,1
53,89,29.79,1
54,90,29.77,1
57,83,29.74,1
56,87,29.74,1
61,75,29.7,0
60,75,29.68,0
61,72,29.67,0
61,72,29.68,0
60,75,29.72,0
60,55,29.76,0
57,45,29.8,0
54,35,29.84,0
51,41,29.87,0
48,48,29.89,0
44,51,29.91,0
45,48,29.91,0
41,55,29.9,0
40,60,29.93,1
37,67,29.94,1
38,62,29.94,1
38,60,29.93,1
35,67,29.93,1
34,70,29.94,1
35,67,29.94,1
38,60,29.94,1
39,55,29.95,1
42,49,29.94,1
44,42,29.91,1
43,42,29.89,0
46,31,29.88,0
46,31,29.88,0
47,30,29.86,0
39,46,29.85,0
33,59,29.88,0
33,61,29.86,0
30,69,29.89,0
29,72,29.87,0
27,78,29.88,0
26,78,29.87,0
26,78,29.87,0
25,81,29.86,0
25,81,29.86,1
23,85,29.86,1
25,81,29.86,1
23,85,29.87,1
22,89,29.88,1
22,89,29.89,1
25,85,29.91,1
31,85,29.92,1
37,73,29.94,1
43,65,29.92,1
46,58,29.89,1
48,48,29.88,0
50,44,29.87,0
50,43,29.86,0
48,44,29.86,0
44,43,29.87,0
42,53,29.89,0
41,55,29.88,0
37,65,29.91,0
32,79,29.91,0
31,79,29.9,0
36,82,29.9,0
35,85,29.89,0
31,85,29.89,0
32,92,29.9,1
31,89,29.9,1
33,89,29.9,1
34,89,29.91,1
36,86,29.9,1
39,82,29.89,1
39,86,29.88,1
41,86,29.88,1
41,86,29.88,1
40,86,29.88,1
41,82,29.89,1
42,82,29.9,1
41,89,29.92,1
42,92,29.91,1
42,89,29.91,1
44,93,29.91,1
44,93,29.91,1
45,86,29.9,1
45,90,29.9,1
45,90,29.9,1
47,93,29.86,0
47,90,29.86,0
46,86,29.88,0
48,89,29.85,0
48,93,29.84,0
48,93,29.85,0
48,93,29.86,0
47,93,29.85,0
48,89,29.86,0
48,89,29.85,0
48,93,29.86,0
48,93,29.85,0
49,93,29.85,0
50,89,29.84,0
49,93,29.85,0
49,93,29.85,0
50,93,29.84,0
50,93,29.85,1
50,93,29.84,1
51,92,29.82,1
51,92,29.82,1
51,92,29.84,1
51,92,29.82,1
51,92,29.86,1
51,92,29.85,1
51,92,29.84,1
52,93,29.85,1
52,93,29.85,1
52,93,29.86,1
53,93,29.85,1
53,93,29.83,1
54,90,29.81,0
54,90,29.78,0
55,89,29.78,0
55,89,29.79,0
53,93,29.79,0
54,93,29.8,0
54,97,29.81,0
53,89,29.8,0
54,93,29.81,0
54,93,29.81,0
54,93,29.82,0
53,100,29.83,0
52,97,29.85,0
52,97,29.85,0
52,97,29.86,0
52,100,29.85,0
52,97,29.86,0
50,100,29.86,0
50,96,29.86,0
50,96,29.87,0
48,96,29.87,0
49,100,29.86,0
44,96,29.87,1
44,96,29.87,1
43,97,29.89,1
44,96,29.89,1
49,90,29.89,1
50,80,29.91,1
50,77,29.93,1
51,74,29.92,1
54,66,29.94,1
56,60,29.94,1
55,59,29.97,1
57,53,29.95,1
56,51,29.93,0
55,53,29.9,0
56,51,29.89,0
55,53,29.89,0
54,55,29.9,0
53,55,29.9,0
52,57,29.91,0
52,57,29.91,0
50,61,29.93,0
49,66,29.92,0
49,64,29.94,0
48,63,29.93,0
47,63,29.93,0
46,63,29.92,0
44,65,29.94,1
42,70,29.95,1
42,70,29.95,1
40,70,29.95,1
39,67,29.95,1
38,68,29.96,1
39,62,29.96,1
41,57,29.97,1
44,53,29.98,1
46,50,29.97,1
48,46,29.95,1
49,44,29.93,0
49,44,29.91,0
49,43,29.9,0
49,43,29.9,0
42,53,29.91,0
39,60,29.91,0
42,55,29.92,0
37,65,29.94,0
36,67,29.95,0
32,75,29.95,0
31,76,29.94,0
30,75,29.94,0
30,79,29.95,0
30,79,29.95,1
28,81,29.95,1
31,82,29.96,1
33,78,29.96,1
33,78,29.98,1
35,76,29.99,1
35,67,30,1
36,62,30.01,1
37,57,30.02,1
38,53,30.02,1
40,51,30,1
41,51,29.99,0
41,51,29.97,0
42,51,29.96,0
42,53,29.96,0
42,55,29.96,0
41,60,29.96,0
41,62,29.96,0
41,62,29.97,0
41,62,29.97,0
40,68,29.96,0
41,67,29.95,0
42,70,29.94,0
41,76,29.92,0
42,73,29.92,1
42,76,29.94,1
41,79,29.91,1
41,79,29.92,1
41,82,29.89,1
41,86,29.9,1
41,86,29.89,1
41,86,29.88,1
41,86,29.88,1
41,89,29.88,1
41,93,29.88,1
42,89,29.87,1
42,92,29.84,1
43,89,29.8,1
45,80,29.77,0
44,82,29.79,0
46,79,29.76,0
45,80,29.76,0
46,79,29.74,0
47,74,29.74,0
